Ciphertext,IsRandom
000100001011001101000100011101111101011111001100001000110101111000110100,0
00110010101100000101010001111000,0
0001111110110110010000010111111011010111110101110010001001001010001001100001000011111101,0
111011111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001,1
101100010000100100000011010100111001000110100011101111000000001010101000,0
10100010000010000000010001001111100001011010101110111000,0
1001101000000000000110100100101110011101,0
1010100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101,1
111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101,1
00100011101101110101001101110100110000101100110000101110,0
1001000100000000000111110101011110001101101001001011100000011000101111101110000011011010,0
110101000111011111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001,1
00111101101110100101001001100010110101101101110100101001,0
000101111010110101000111011110001100000011010001001000000100010000101001,0
0001001010111110010010110111001111001111,0
100000000000000000001110010100101001011110101010,0
11101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011,1
10100011101111100100110000101101010001110111110010011000010110101000111011111001001,1
10010011000100010001100001010010100001111010110110100000,0
10010110000000000001111001011110,0
00010011101110100100011101100100,0
10010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111,1
000101101011111001001000011110001100011011001010,0
100000000000111000001001010100001000000110110110,0
10011110000001000001111001001111100100011010000110110001,0
10110000000001000000101101001001,0
10001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010,1
100100110000101101010001110111110010,1
1111100100110000101101010001110111110010011000010110101000111011111001001100,1
1001100001011010100011101111100100110000101101010,1
0001001010101101010001110111100011000110,0
1000000000010100000111100101101010000110101000111011001100010110,0
1101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110,1
100100010000100000011000010110001001000110110001,0
100100000000000000011001010100001000000110110110,0
10111111000000000000011001010111100001011011000010110000,0
00010110101100000101010001111111110011111101001000101101,0
110101000111011111001001100001011010100011101,1
1110010011000010110101000,1
11111001001100001011010100011101111100100110000101101010001110111110010011000,1
100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011,1
11101111100100110000101101010001110111110010011000010110101000111011111001001100,1
001100101011111001001011011100111101000111011111,0
1110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110010011000010,1
10110110000001000000111101001001,0
1011010100011101111100100110000101101010001110111110010011000010110101000111011111001001100,1
1010100011101111100100110000101101010001110111110010011000010110101000111011111001001100,1
101100010000100100001011010101101000000110101110101100010001100010100111,0
0011011010101101010000110111001111001101,0
0001011110110011010001110111101111001010110100000010101101000010,0
10010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001,1
000000011011000001010101011001011101011011010011,0
00011100101110100100001101100100110010001101111100111000,0
001100101011101001001010011100111101000111000111,0
1111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111,1
0001110010111110010001010111011111010100,0
101000111011111001001100001011,1
101111110000010000011000010101111000110110101100,0
000100111010101001001010011101001101011011010010,0
111011111001001100001011010100011,1
100101010000000000011000010111111000000110101100,0
000100111011101001000111011000001100011011001100,0
1000000100010101000111110101111110011101,0
100011101111100100110000101101010001,1
11011111001001100001011010100011101111100100110000101101010001110111110010011000,1
11100100110000101101010001110111110,1
110000101101010001110111110010,1
101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110010011000,1
1011111001001100001011010100011,1
111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101111100100,1
1001000000000100000010110101100010001100,0
11100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101,1
001101101011111001010100011110101100101011011101,0
00111010101111100100101001110011,0
001100101011000001000000011100001100011011011011,0
101111100100110000101101010001110111110010011000010110101000111011,1
1000000100001111000001010100110010010100101001111011010100000100,0
00011001101111100101000101111101,0
00000110101011010100001101111000,0
1000010110101000111011111001001100001011010100011101111100100110000101,1
100110000101101010001110111110010011000010110101000111011111001001100001011,1
10100101000011100000011001011101,0
001101001011000101000010011111111101010111011011,0
100000010001000000011111010110101001011110101010,0
00100010101011110100111101111000110000101101110100100100,0
101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111110010011,1
1000011000000000000010000101011110000001,0
000000111011111001000100011101001100101011001010,0
10110101000011100000101101001111,0
1101010001110111110010011000010110,1
1111100100110000101101010001110111110010011000010,1
10010001000001000000011001001111100100011010000110110001,0
1100100110000101101010001110111110010011000,1
101000000000000000010000010101001001011010100000101111010001101110100101,0
11111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001,1
11111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001,1
10101000111011111001001100001011010100011101111100100110000101101010001110111110,1
100110000101101010001110111110010011000010110101000111011111001001100,1
101001100000111000011111010110001000010110101100,0
101010001110111110010011000010110101000111011111001001,1
11001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100,1
1111001001100001011010100011,1
101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000,1
0011001110111010010001110111010111001011,0
11010100011101111100100110000101101010001110111110010011,1
00010000101100010100111001111111110011011101100100101101,0
101101110000110100000001,0
101010001110111110010011000010110101000111011,1
10101000111011111001001100001011010100011101111100100,1
0001100110110000010101000110010111000110,0
1101111100100110000101101010001110111110010011000010110101000111011111,1
0001101010111110010010000111000111000010110011000010001101000010,0
100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100,1
1001101000001110000110000100100010000001101100001011010100010011101000001111011011000000,0
100000000000000000001110010100101000011110100001101111000001111010100110,0
1011000100001110000010010101000010000101101101101011101100011000,0
111001001100001011010100011101111100,1
10000001000100010000001101010101100001011010000110111100,0
1001001100001011010100011101,1
1010000100010110000000110101110110010000,0
00000010101010000100011101111000,0
11101111100100110000101101010001110111110010011000010110101000111011,1
10110101000111011111001001100001011010100011101111100100110000101101010001110111110010011,1
101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000101101010001,1
110111110010011000010110101000111011,1
1011010100001110000001010100100010000001,0
100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101111100100110000,1
10100001000100010000101101001001100101101010110110100011,0
00010010101100000100100101100010,0
1011111100000000000010010101101010010011,0
1011010000001000000001000101100010001100,0
1001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100011101,1
0010001010110001010010010110000111010011110110110010110101011110,0
100000010000001000000010010101001000101110101110,0
11000010110101000111011111001001100001011010100011101111100,1
0000001110110000010001000111111111001101,0
0001010010110011010000110110011011001011110111110010001001011001,0
110010011000010110101000,1
11101111100100110000101101010001110111,1
10010011000101110000111101001001100001011010010110110001,0
00000101101110100100011101111010,0
1010001100010100000010110101001010001000,0
100110010000100000011110010011111000000110101100,0
1100001011010100011101111100100110000101101010001110111110010011000010110101000111011111001001,1
1110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110,1
100110000101101010001110111110010011000010110101000111011111001001100001011010100011101111,1
1001000100001001000010110101001010010110,0
11101111100100110000101101010001110111110010011000010110101000111011111001001100001011010100,1
111110010011000010110101000111011111001001100001011,1
1111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011111,1
1110010011000010110101000111011111001001100001011010100011101111100100110000101101010001110111,1
111011111001001100001011010100011101111100100110000101101010001110111110010011000010110101000111011,1
